AIPGENE3118	KXJ29955.1
AIPGENE3036	KXJ29890.1
AIPGENE3092	KXJ29938.1
AIPGENE3163	KXJ29968.1
AIPGENE3169	KXJ29953.1
AIPGENE3055	KXJ29972.1
AIPGENE3217	KXJ29869.1
AIPGENE3097	KXJ30032.1
AIPGENE3063	KXJ29943.1
AIPGENE3198	KXJ29961.1
AIPGENE3154	KXJ30030.1
AIPGENE3084	KXJ29983.1
AIPGENE3193	KXJ30028.1
AIPGENE3095	KXJ29861.1
AIPGENE3140	KXJ29991.1
AIPGENE3077	KXJ30011.1
AIPGENE3083	KXJ30009.1
AIPGENE3033	KXJ29891.1
AIPGENE3159	KXJ30004.1
AIPGENE3068	KXJ30024.1
AIPGENE3064	KXJ29873.1
AIPGENE3050	KXJ29989.1
AIPGENE3008	KXJ30062.1
AIPGENE3133	KXJ30055.1
AIPGENE2999	KXJ29994.1
AIPGENE3012	KXJ29970.1
AIPGENE3148	KXJ29967.1
AIPGENE3051	KXJ29912.1
AIPGENE3164	KXJ30044.1
AIPGENE3214	KXJ29855.1
AIPGENE3117	KXJ30048.1
AIPGENE3205	KXJ30000.1
AIPGENE3182	KXJ29868.1
AIPGENE3136	KXJ29859.1
AIPGENE3016	KXJ29854.1
AIPGENE3152	KXJ29975.1
AIPGENE3116	KXJ29889.1
AIPGENE3023	KXJ29990.1
AIPGENE3212	KXJ29874.1
AIPGENE3106	KXJ29914.1
AIPGENE3202	KXJ30031.1
AIPGENE3011	KXJ30059.1
AIPGENE3153	KXJ30003.1
AIPGENE3027	KXJ30057.1
AIPGENE3014	KXJ29872.1
AIPGENE3139	KXJ30054.1
AIPGENE3173	KXJ30058.1
AIPGENE3042	KXJ29929.1
AIPGENE2997	KXJ29908.1
AIPGENE3219	KXJ29898.1
AIPGENE3196	KXJ29915.1
AIPGENE3190	KXJ29954.1
AIPGENE3043	KXJ29966.1
AIPGENE3060	KXJ29881.1
AIPGENE3105	KXJ29988.1
AIPGENE3203	KXJ29922.1
AIPGENE3150	KXJ29867.1
AIPGENE3103	KXJ30027.1
AIPGENE3038	KXJ29876.1
AIPGENE3171	KXJ29999.1
AIPGENE3044	KXJ29969.1
AIPGENE3149	KXJ30016.1
AIPGENE3029	KXJ30014.1
AIPGENE3073	KXJ29963.1
AIPGENE3218	KXJ29940.1
AIPGENE3125	KXJ30052.1
AIPGENE3009	KXJ29993.1
AIPGENE3130	KXJ30008.1
AIPGENE2996	KXJ29965.1
AIPGENE3170	KXJ29977.1
AIPGENE3177	KXJ29996.1
AIPGENE3230	KXJ29902.1
AIPGENE3158	KXJ29857.1
AIPGENE3161	KXJ29920.1
AIPGENE3022	KXJ30021.1
AIPGENE3091	KXJ29946.1
AIPGENE2998	KXJ29853.1
AIPGENE3168	KXJ30039.1
AIPGENE3180	KXJ29895.1
AIPGENE3041	KXJ30042.1
AIPGENE3226	KXJ29863.1
AIPGENE3013	KXJ29937.1
AIPGENE3019	KXJ30065.1
AIPGENE3122	KXJ29982.1
AIPGENE3047	KXJ29924.1
AIPGENE3127	KXJ29851.1
AIPGENE3062	KXJ30018.1
AIPGENE3199	KXJ29852.1
AIPGENE3087	KXJ29893.1
AIPGENE3048	KXJ29877.1
AIPGENE3005	KXJ29916.1
AIPGENE3034	KXJ29980.1
AIPGENE3109	KXJ29882.1
AIPGENE3223	KXJ30007.1
AIPGENE3114	KXJ29941.1
AIPGENE3069	KXJ30020.1
AIPGENE3131	KXJ30037.1
AIPGENE3018	KXJ30026.1
AIPGENE3215	KXJ29864.1
AIPGENE3061	KXJ29974.1
AIPGENE3209	KXJ30002.1
AIPGENE3129	KXJ30029.1
AIPGENE3101	KXJ29899.1
AIPGENE3032	KXJ29936.1
AIPGENE3155	KXJ29885.1
AIPGENE3104	KXJ29886.1
AIPGENE3184	KXJ29998.1
AIPGENE3094	KXJ29949.1
AIPGENE3229	KXJ29984.1
AIPGENE3020	KXJ30047.1
AIPGENE3167	KXJ29862.1
AIPGENE3074	KXJ29919.1
AIPGENE3208	KXJ29945.1
AIPGENE3160	KXJ29860.1
AIPGENE3082	KXJ30049.1
AIPGENE3070	KXJ30033.1
AIPGENE3053	KXJ29911.1
AIPGENE3089	KXJ29928.1
AIPGENE3197	KXJ29976.1
AIPGENE3006	KXJ29934.1
AIPGENE3166	KXJ30017.1
AIPGENE3031	KXJ30041.1
AIPGENE3143	KXJ30001.1
AIPGENE3204	KXJ29910.1
AIPGENE3178	KXJ29887.1
AIPGENE3067	KXJ29870.1
AIPGENE3128	KXJ29907.1
AIPGENE3015	KXJ30013.1
AIPGENE3162	KXJ29917.1
AIPGENE3037	KXJ29962.1
AIPGENE3072	KXJ30043.1
AIPGENE2617	KXJ27461.1
AIPGENE2619	KXJ27434.1
AIPGENE2629	KXJ27478.1
AIPGENE2675	KXJ27419.1
AIPGENE2683	KXJ27450.1
AIPGENE2656	KXJ27497.1
AIPGENE2693	KXJ27422.1
AIPGENE2695	KXJ27508.1
AIPGENE2690	KXJ27459.1
AIPGENE2700	KXJ27460.1
AIPGENE2603	KXJ27449.1
AIPGENE2623	KXJ27500.1
AIPGENE2673	KXJ27494.1
AIPGENE2678	KXJ27445.1
AIPGENE2648	KXJ27482.1
AIPGENE2645	KXJ27453.1
AIPGENE2682	KXJ27488.1
AIPGENE2664	KXJ27463.1
AIPGENE2687	KXJ27420.1
AIPGENE2692	KXJ27479.1
AIPGENE2644	KXJ27502.1
AIPGENE2672	KXJ27474.1
AIPGENE2606	KXJ27507.1
AIPGENE2622	KXJ27485.1
AIPGENE2647	KXJ27504.1
AIPGENE2621	KXJ27490.1
AIPGENE2653	KXJ27512.1
AIPGENE2685	KXJ27489.1
AIPGENE2679	KXJ27466.1
AIPGENE2636	KXJ27427.1
AIPGENE2674	KXJ27456.1
AIPGENE2663	KXJ27443.1
AIPGENE2604	KXJ27451.1
AIPGENE2607	KXJ27481.1
AIPGENE2628	KXJ27454.1
AIPGENE2651	KXJ27498.1
AIPGENE2602	KXJ27441.1
AIPGENE2635	KXJ27487.1
AIPGENE2706	KXJ27499.1
AIPGENE2676	KXJ27510.1
AIPGENE2601	KXJ27495.1
AIPGENE2639	KXJ27418.1
AIPGENE2662	KXJ27468.1
AIPGENE2658	KXJ27428.1
AIPGENE2618	KXJ27455.1
AIPGENE2703	KXJ27480.1
AIPGENE2609	KXJ27509.1
AIPGENE2698	KXJ27503.1
AIPGENE2615	KXJ27465.1
AIPGENE2608	KXJ27467.1
AIPGENE2649	KXJ27472.1
AIPGENE2633	KXJ27483.1
AIPGENE2631	KXJ27439.1
AIPGENE2708	KXJ27457.1
AIPGENE2650	KXJ27492.1
AIPGENE2630	KXJ27464.1
AIPGENE2598	KXJ27425.1
AIPGENE2696	KXJ27470.1
AIPGENE2613	KXJ27513.1
AIPGENE2702	KXJ27452.1
AIPGENE2605	KXJ27432.1
AIPGENE2634	KXJ27475.1
AIPGENE2599	KXJ27506.1
AIPGENE2668	KXJ27444.1
AIPGENE2701	KXJ27446.1
AIPGENE2638	KXJ27469.1
AIPGENE2616	KXJ27477.1
AIPGENE2694	KXJ27438.1
AIPGENE2612	KXJ27496.1
AIPGENE2641	KXJ27462.1
AIPGENE2705	KXJ27423.1
AIPGENE2670	KXJ27447.1
AIPGENE2686	KXJ27491.1
AIPGENE2684	KXJ27440.1
AIPGENE2707	KXJ27505.1
AIPGENE2620	KXJ27433.1
AIPGENE2632	KXJ27511.1
AIPGENE2626	KXJ27448.1
AIPGENE2654	KXJ27429.1
AIPGENE2689	KXJ27476.1
AIPGENE2642	KXJ27426.1
AIPGENE2600	KXJ27424.1
AIPGENE2697	KXJ27484.1
AIPGENE2661	KXJ27501.1
AIPGENE2657	KXJ27436.1
AIPGENE2637	KXJ27493.1
AIPGENE2659	KXJ27486.1
AIPGENE2677	KXJ27473.1
AIPGENE2652	KXJ27430.1
AIPGENE2611	KXJ27421.1
AIPGENE2625	KXJ27458.1
AIPGENE2704	KXJ27431.1
AIPGENE2680	KXJ27514.1
AIPGENE2646	KXJ27471.1
AIPGENE2597	KXJ27435.1
AIPGENE2666	KXJ27442.1
AIPGENE2691	KXJ27437.1
AIPGENE2671	KXJ27417.1
AIPGENE6535	KXJ16359.1
AIPGENE6524	KXJ16375.1
AIPGENE6542	KXJ16370.1
AIPGENE6529	KXJ16376.1
AIPGENE6509	KXJ16377.1
AIPGENE6511	KXJ16360.1
AIPGENE6507	KXJ16371.1
AIPGENE6518	KXJ16382.1
AIPGENE6520	KXJ16361.1
AIPGENE6534	KXJ16349.1
AIPGENE6521	KXJ16355.1
AIPGENE6531	KXJ16350.1
AIPGENE6513	KXJ16378.1
AIPGENE6506	KXJ16368.1
AIPGENE6514	KXJ16356.1
AIPGENE6523	KXJ16364.1
AIPGENE6525	KXJ16372.1
AIPGENE6537	KXJ16352.1
AIPGENE6528	KXJ16367.1
AIPGENE6527	KXJ16358.1
AIPGENE6538	KXJ16379.1
AIPGENE6504	KXJ16353.1
AIPGENE6543	KXJ16362.1
AIPGENE6517	KXJ16348.1
AIPGENE6539	KXJ16369.1
AIPGENE6519	KXJ16373.1
AIPGENE6530	KXJ16381.1
AIPGENE6503	KXJ16380.1
AIPGENE6522	KXJ16384.1
AIPGENE6532	KXJ16374.1
AIPGENE6533	KXJ16366.1
AIPGENE6512	KXJ16347.1
AIPGENE6540	KXJ16363.1
AIPGENE6515	KXJ16357.1
AIPGENE6510	KXJ16351.1
AIPGENE6508	KXJ16383.1
AIPGENE6541	KXJ16365.1
AIPGENE6526	KXJ16354.1
AIPGENE6029	KXJ05402.1
AIPGENE18712	KXJ05401.1
AIPGENE585	KXJ05400.1
AIPGENE26017	KXJ05399.1
AIPGENE25462	KXJ05398.1
AIPGENE13934	KXJ05397.1
AIPGENE117	KXJ05396.1
AIPGENE9698	KXJ16330.1
AIPGENE9709	KXJ16328.1
AIPGENE9714	KXJ16340.1
AIPGENE9720	KXJ16326.1
AIPGENE9707	KXJ16335.1
AIPGENE9704	KXJ16306.1
AIPGENE9731	KXJ16316.1
AIPGENE9741	KXJ16334.1
AIPGENE9694	KXJ16312.1
AIPGENE9689	KXJ16339.1
AIPGENE9706	KXJ16318.1
AIPGENE9729	KXJ16321.1
AIPGENE9734	KXJ16314.1
AIPGENE9726	KXJ16302.1
AIPGENE9697	KXJ16344.1
AIPGENE9690	KXJ16303.1
AIPGENE9701	KXJ16327.1
AIPGENE9692	KXJ16300.1
AIPGENE9740	KXJ16311.1
AIPGENE9732	KXJ16346.1
AIPGENE9716	KXJ16309.1
AIPGENE9699	KXJ16315.1
AIPGENE9711	KXJ16297.1
AIPGENE9730	KXJ16343.1
AIPGENE9725	KXJ16298.1
AIPGENE9736	KXJ16323.1
AIPGENE9718	KXJ16329.1
AIPGENE9693	KXJ16313.1
AIPGENE9691	KXJ16337.1
AIPGENE9717	KXJ16304.1
AIPGENE9687	KXJ16307.1
AIPGENE9688	KXJ16331.1
AIPGENE9700	KXJ16325.1
AIPGENE9738	KXJ16338.1
AIPGENE9728	KXJ16296.1
AIPGENE9733	KXJ16308.1
AIPGENE9735	KXJ16310.1
AIPGENE9724	KXJ16305.1
AIPGENE9715	KXJ16342.1
AIPGENE9723	KXJ16301.1
AIPGENE9703	KXJ16345.1
AIPGENE9712	KXJ16295.1
AIPGENE9739	KXJ16317.1
AIPGENE9737	KXJ16320.1
AIPGENE9696	KXJ16332.1
AIPGENE9721	KXJ16319.1
AIPGENE9702	KXJ16336.1
AIPGENE9705	KXJ16299.1
AIPGENE9695	KXJ16333.1
AIPGENE9727	KXJ16324.1
AIPGENE9710	KXJ16322.1
AIPGENE9713	KXJ16341.1
AIPGENE10756	KXJ05394.1
AIPGENE10757	KXJ05395.1
AIPGENE7442	KXJ05393.1
AIPGENE4639	KXJ05392.1
AIPGENE19835	KXJ05391.1
AIPGENE26327	KXJ05390.1
AIPGENE19537	KXJ05389.1
AIPGENE28300	KXJ16281.1
AIPGENE28290	KXJ16264.1
AIPGENE28296	KXJ16282.1
AIPGENE28277	KXJ16279.1
AIPGENE28271	KXJ16273.1
AIPGENE28261	KXJ16274.1
AIPGENE28260	KXJ16287.1
AIPGENE28299	KXJ16277.1
AIPGENE28263	KXJ16262.1
AIPGENE28291	KXJ16256.1
AIPGENE28282	KXJ16269.1
AIPGENE28269	KXJ16293.1
AIPGENE28292	KXJ16289.1
AIPGENE28286	KXJ16276.1
AIPGENE28294	KXJ16259.1
AIPGENE28278	KXJ16257.1
AIPGENE28276	KXJ16268.1
AIPGENE28274	KXJ16288.1
AIPGENE28287	KXJ16261.1
AIPGENE28279	KXJ16280.1
AIPGENE28267	KXJ16258.1
AIPGENE28262	KXJ16265.1
AIPGENE28259	KXJ16290.1
AIPGENE28268	KXJ16275.1
AIPGENE28298	KXJ16278.1
AIPGENE28301	KXJ16292.1
AIPGENE28272	KXJ16284.1
AIPGENE28284	KXJ16260.1
AIPGENE28295	KXJ16263.1
AIPGENE28283	KXJ16271.1
AIPGENE28297	KXJ16270.1
AIPGENE28280	KXJ16255.1
AIPGENE28285	KXJ16283.1
AIPGENE28265	KXJ16286.1
AIPGENE28281	KXJ16294.1
AIPGENE28289	KXJ16272.1
AIPGENE28275	KXJ16285.1
AIPGENE28270	KXJ16266.1
AIPGENE28288	KXJ16267.1
AIPGENE28273	KXJ16291.1
AIPGENE13974	KXJ05388.1
AIPGENE8143	KXJ05387.1
AIPGENE14148	KXJ05386.1
AIPGENE28350	KXJ05385.1
AIPGENE14851	KXJ05384.1
AIPGENE11858	KXJ05383.1
AIPGENE1421	KXJ16231.1
AIPGENE1411	KXJ16237.1
AIPGENE1395	KXJ16229.1
AIPGENE1400	KXJ16246.1
AIPGENE1424	KXJ16253.1
AIPGENE1420	KXJ16249.1
AIPGENE1418	KXJ16226.1
AIPGENE1396	KXJ16238.1
AIPGENE1413	KXJ16232.1
AIPGENE1425	KXJ16236.1
AIPGENE1406	KXJ16239.1
AIPGENE1426	KXJ16241.1
AIPGENE1394	KXJ16252.1
AIPGENE1392	KXJ16244.1
AIPGENE1415	KXJ16225.1
AIPGENE1402	KXJ16228.1
AIPGENE1397	KXJ16227.1
AIPGENE1401	KXJ16242.1
AIPGENE1409	KXJ16234.1
AIPGENE1410	KXJ16230.1
AIPGENE1414	KXJ16254.1
AIPGENE1423	KXJ16243.1
AIPGENE1419	KXJ16235.1
AIPGENE1393	KXJ16247.1
AIPGENE1412	KXJ16245.1
AIPGENE1417	KXJ16251.1
AIPGENE1404	KXJ16240.1
AIPGENE1405	KXJ16248.1
AIPGENE1422	KXJ16250.1
AIPGENE1403	KXJ16233.1
AIPGENE5429	KXJ05382.1
AIPGENE17282	KXJ05381.1
AIPGENE25380	KXJ05380.1
AIPGENE4940	KXJ05379.1
AIPGENE13806	KXJ05378.1
AIPGENE25388	KXJ05376.1
AIPGENE25387	KXJ05377.1
AIPGENE23565	KXJ05375.1
AIPGENE1796	KXJ16214.1
AIPGENE1782	KXJ16197.1
AIPGENE1770	KXJ16212.1
AIPGENE1799	KXJ16201.1
AIPGENE1792	KXJ16221.1
AIPGENE1798	KXJ16223.1
AIPGENE1786	KXJ16203.1
AIPGENE1802	KXJ16199.1
AIPGENE1773	KXJ16206.1
AIPGENE1789	KXJ16211.1
AIPGENE1791	KXJ16200.1
AIPGENE1766	KXJ16215.1
AIPGENE1793	KXJ16190.1
AIPGENE1777	KXJ16191.1
AIPGENE1801	KXJ16192.1
AIPGENE1771	KXJ16205.1
AIPGENE1790	KXJ16222.1
AIPGENE1774	KXJ16217.1
AIPGENE1800	KXJ16209.1
AIPGENE1788	KXJ16207.1
AIPGENE1785	KXJ16219.1
AIPGENE1780	KXJ16193.1
AIPGENE1767	KXJ16218.1
AIPGENE1797	KXJ16216.1
AIPGENE1772	KXJ16195.1
AIPGENE1775	KXJ16224.1
AIPGENE1769	KXJ16220.1
AIPGENE1794	KXJ16196.1
AIPGENE1781	KXJ16204.1
AIPGENE1776	KXJ16202.1
AIPGENE1768	KXJ16208.1
AIPGENE1784	KXJ16213.1
AIPGENE1765	KXJ16210.1
AIPGENE1778	KXJ16194.1
AIPGENE1779	KXJ16198.1
AIPGENE18232	KXJ05374.1
AIPGENE8522	KXJ05373.1
AIPGENE6653	KXJ05372.1
AIPGENE19159	KXJ05371.1
AIPGENE3258	KXJ05370.1
AIPGENE4563	KXJ16178.1
AIPGENE4578	KXJ16170.1
AIPGENE4569	KXJ16179.1
AIPGENE4555	KXJ16166.1
AIPGENE4561	KXJ16145.1
AIPGENE4593	KXJ16148.1
AIPGENE4576	KXJ16159.1
AIPGENE4574	KXJ16167.1
AIPGENE4589	KXJ16157.1
AIPGENE4595	KXJ16163.1
AIPGENE4596	KXJ16172.1
AIPGENE4594	KXJ16176.1
AIPGENE4587	KXJ16186.1
AIPGENE4588	KXJ16187.1
AIPGENE4570	KXJ16174.1
AIPGENE4579	KXJ16181.1
AIPGENE4575	KXJ16169.1
AIPGENE4566	KXJ16188.1
AIPGENE4556	KXJ16182.1
AIPGENE4584	KXJ16154.1
AIPGENE4590	KXJ16158.1
AIPGENE4586	KXJ16162.1
AIPGENE4572	KXJ16152.1
AIPGENE4592	KXJ16160.1
AIPGENE4559	KXJ16168.1
AIPGENE4573	KXJ16177.1
AIPGENE4591	KXJ16184.1
AIPGENE4558	KXJ16143.1
AIPGENE4560	KXJ16153.1
AIPGENE4568	KXJ16149.1
AIPGENE4581	KXJ16180.1
AIPGENE4550	KXJ16150.1
AIPGENE4597	KXJ16155.1
AIPGENE4557	KXJ16151.1
AIPGENE4554	KXJ16144.1
AIPGENE4552	KXJ16164.1
AIPGENE4585	KXJ16175.1
AIPGENE4582	KXJ16183.1
AIPGENE4580	KXJ16147.1
AIPGENE4565	KXJ16156.1
AIPGENE4551	KXJ16165.1
AIPGENE4567	KXJ16146.1
AIPGENE4564	KXJ16189.1
AIPGENE4571	KXJ16185.1
AIPGENE4562	KXJ16173.1
AIPGENE4577	KXJ16161.1
AIPGENE4553	KXJ16171.1
AIPGENE13534	KXJ05369.1
AIPGENE22999	KXJ05368.1
AIPGENE6646	KXJ05366.1
AIPGENE6647	KXJ05367.1
AIPGENE8428	KXJ05365.1
AIPGENE11239	KXJ05364.1
AIPGENE29169	KXJ05363.1
AIPGENE8419	KXJ05362.1
AIPGENE13630	KXJ05361.1
AIPGENE6263	KXJ16140.1
AIPGENE6273	KXJ16109.1
AIPGENE6246	KXJ16127.1
AIPGENE6244	KXJ16100.1
AIPGENE6236	KXJ16139.1
AIPGENE6266	KXJ16097.1
AIPGENE6268	KXJ16133.1
AIPGENE6265	KXJ16136.1
AIPGENE6264	KXJ16099.1
AIPGENE6238	KXJ16101.1
AIPGENE6248	KXJ16116.1
AIPGENE6230	KXJ16106.1
AIPGENE6235	KXJ16137.1
AIPGENE6256	KXJ16102.1
AIPGENE6279	KXJ16107.1
AIPGENE6251	KXJ16135.1
AIPGENE6258	KXJ16119.1
AIPGENE6233	KXJ16142.1
AIPGENE6237	KXJ16121.1
AIPGENE6254	KXJ16125.1
AIPGENE6245	KXJ16138.1
AIPGENE6272	KXJ16131.1
AIPGENE6262	KXJ16124.1
AIPGENE6229	KXJ16117.1
AIPGENE6261	KXJ16108.1
AIPGENE6252	KXJ16132.1
AIPGENE6239	KXJ16130.1
AIPGENE6242	KXJ16122.1
AIPGENE6227	KXJ16104.1
AIPGENE6278	KXJ16123.1
AIPGENE6232	KXJ16120.1
AIPGENE6260	KXJ16114.1
AIPGENE6257	KXJ16098.1
AIPGENE6241	KXJ16115.1
AIPGENE6267	KXJ16112.1
AIPGENE6240	KXJ16113.1
AIPGENE6271	KXJ16105.1
AIPGENE6259	KXJ16141.1
AIPGENE6228	KXJ16129.1
AIPGENE6250	KXJ16111.1
AIPGENE6249	KXJ16118.1
AIPGENE6255	KXJ16126.1
AIPGENE6234	KXJ16103.1
AIPGENE6231	KXJ16134.1
AIPGENE6270	KXJ16128.1
AIPGENE6277	KXJ16110.1
AIPGENE9317	KXJ05360.1
AIPGENE25475	KXJ05358.1
AIPGENE25474	KXJ05359.1
AIPGENE616	KXJ05357.1
AIPGENE15619	KXJ05356.1
AIPGENE23901	KXJ05355.1
AIPGENE9384	KXJ05354.1
AIPGENE19160	KXJ05353.1
AIPGENE19822	KXJ16090.1
AIPGENE19788	KXJ16082.1
AIPGENE19805	KXJ16057.1
AIPGENE19818	KXJ16072.1
AIPGENE19807	KXJ16056.1
AIPGENE19819	KXJ16059.1
AIPGENE19783	KXJ16075.1
AIPGENE19795	KXJ16096.1
AIPGENE19803	KXJ16062.1
AIPGENE19809	KXJ16081.1
AIPGENE19804	KXJ16066.1
AIPGENE19817	KXJ16074.1
AIPGENE19823	KXJ16094.1
AIPGENE19794	KXJ16087.1
AIPGENE19796	KXJ16080.1
AIPGENE19811	KXJ16054.1
AIPGENE19780	KXJ16065.1
AIPGENE19825	KXJ16073.1
AIPGENE19790	KXJ16088.1
AIPGENE19829	KXJ16084.1
AIPGENE19781	KXJ16063.1
AIPGENE19828	KXJ16070.1
AIPGENE19820	KXJ16058.1
AIPGENE19812	KXJ16093.1
AIPGENE19779	KXJ16078.1
AIPGENE19787	KXJ16086.1
AIPGENE19824	KXJ16071.1
AIPGENE19786	KXJ16091.1
AIPGENE19799	KXJ16085.1
AIPGENE19813	KXJ16095.1
AIPGENE19810	KXJ16068.1
AIPGENE19797	KXJ16064.1
AIPGENE19778	KXJ16067.1
AIPGENE19830	KXJ16076.1
AIPGENE19826	KXJ16079.1
AIPGENE19815	KXJ16077.1
AIPGENE19784	KXJ16089.1
AIPGENE19831	KXJ16060.1
AIPGENE19777	KXJ16069.1
AIPGENE19791	KXJ16055.1
AIPGENE19816	KXJ16083.1
AIPGENE19821	KXJ16092.1
AIPGENE19802	KXJ16061.1
AIPGENE17539	KXJ05352.1
AIPGENE28651	KXJ05351.1
AIPGENE9184	KXJ05350.1
AIPGENE18223	KXJ05349.1
AIPGENE567	KXJ05348.1
AIPGENE25480	KXJ05347.1
AIPGENE19587	KXJ05346.1
AIPGENE15128	KXJ05345.1
AIPGENE25703	KXJ16046.1
AIPGENE25693	KXJ16031.1
AIPGENE25727	KXJ16018.1
AIPGENE25696	KXJ16019.1
AIPGENE25719	KXJ16026.1
AIPGENE25722	KXJ16022.1
AIPGENE25689	KXJ16039.1
AIPGENE25705	KXJ16037.1
AIPGENE25687	KXJ16014.1
AIPGENE25715	KXJ16044.1
AIPGENE25721	KXJ16012.1
AIPGENE25709	KXJ16047.1
AIPGENE25694	KXJ16053.1
AIPGENE25717	KXJ16033.1
AIPGENE25692	KXJ16020.1
AIPGENE25713	KXJ16038.1
AIPGENE25712	KXJ16015.1
AIPGENE25704	KXJ16036.1
AIPGENE25720	KXJ16024.1
AIPGENE25732	KXJ16011.1
AIPGENE25710	KXJ16021.1
AIPGENE25702	KXJ16029.1
AIPGENE25707	KXJ16052.1
AIPGENE25733	KXJ16032.1
AIPGENE25726	KXJ16049.1
AIPGENE25701	KXJ16013.1
AIPGENE25729	KXJ16016.1
AIPGENE25718	KXJ16042.1
AIPGENE25698	KXJ16050.1
AIPGENE25711	KXJ16043.1
AIPGENE25690	KXJ16041.1
AIPGENE25686	KXJ16051.1
AIPGENE25708	KXJ16034.1
AIPGENE25723	KXJ16035.1
AIPGENE25730	KXJ16040.1
AIPGENE25700	KXJ16025.1
AIPGENE25714	KXJ16023.1
AIPGENE25728	KXJ16028.1
AIPGENE25706	KXJ16045.1
AIPGENE25725	KXJ16030.1
AIPGENE25699	KXJ16048.1
AIPGENE25691	KXJ16017.1
AIPGENE25697	KXJ16027.1
AIPGENE10623	KXJ05344.1
AIPGENE7055	KXJ05343.1
AIPGENE22418	KXJ05342.1
AIPGENE13803	KXJ05341.1
AIPGENE28810	KXJ15997.1
AIPGENE28803	KXJ15965.1
AIPGENE28801	KXJ16001.1
AIPGENE28837	KXJ15993.1
AIPGENE28843	KXJ15960.1
AIPGENE28818	KXJ16003.1
AIPGENE28822	KXJ16009.1
AIPGENE28836	KXJ15971.1
AIPGENE28802	KXJ16006.1
AIPGENE28842	KXJ15975.1
AIPGENE28830	KXJ15962.1
AIPGENE28824	KXJ15980.1
AIPGENE28813	KXJ15959.1
AIPGENE28799	KXJ16010.1
AIPGENE28835	KXJ15983.1
AIPGENE28832	KXJ15966.1
AIPGENE28804	KXJ15981.1
AIPGENE28805	KXJ15974.1
AIPGENE28811	KXJ15970.1
AIPGENE28800	KXJ15999.1
AIPGENE28827	KXJ15998.1
AIPGENE28812	KXJ15967.1
AIPGENE28790	KXJ15987.1
AIPGENE28817	KXJ15979.1
AIPGENE28807	KXJ16007.1
AIPGENE28792	KXJ15995.1
AIPGENE28815	KXJ15961.1
AIPGENE28840	KXJ15969.1
AIPGENE28823	KXJ15976.1
AIPGENE28831	KXJ15986.1
AIPGENE28797	KXJ15973.1
AIPGENE28791	KXJ15963.1
AIPGENE28839	KXJ15988.1
AIPGENE28833	KXJ15992.1
AIPGENE28821	KXJ15991.1
AIPGENE28819	KXJ15977.1
AIPGENE28794	KXJ15984.1
AIPGENE28798	KXJ15990.1
AIPGENE28826	KXJ15978.1
AIPGENE28820	KXJ16000.1
AIPGENE28834	KXJ16004.1
AIPGENE28841	KXJ15985.1
AIPGENE28838	KXJ16008.1
AIPGENE28795	KXJ16005.1
AIPGENE28816	KXJ15982.1
AIPGENE28828	KXJ15968.1
AIPGENE28809	KXJ16002.1
AIPGENE28806	KXJ15989.1
AIPGENE28829	KXJ15994.1
AIPGENE28814	KXJ15958.1
AIPGENE28788	KXJ15964.1
AIPGENE28796	KXJ15996.1
AIPGENE28825	KXJ15972.1
AIPGENE15133	KXJ05340.1
AIPGENE26297	KXJ05339.1
AIPGENE23632	KXJ05338.1
AIPGENE11925	KXJ05337.1
AIPGENE23898	KXJ05336.1
AIPGENE19161	KXJ05335.1
AIPGENE5003	KXJ05334.1
AIPGENE19060	KXJ27299.1
AIPGENE18977	KXJ27325.1
AIPGENE19022	KXJ27339.1
AIPGENE18970	KXJ27389.1
AIPGENE19003	KXJ27377.1
AIPGENE18967	KXJ27369.1
AIPGENE19070	KXJ27336.1
AIPGENE19030	KXJ27309.1
AIPGENE19064	KXJ27407.1
AIPGENE19024	KXJ27282.1
AIPGENE19067	KXJ27289.1
AIPGENE18969	KXJ27385.1
AIPGENE19055	KXJ27335.1
AIPGENE18952	KXJ27396.1
AIPGENE19047	KXJ27322.1
AIPGENE18976	KXJ27397.1
AIPGENE19044	KXJ27408.1
AIPGENE18971	KXJ27270.1
AIPGENE19025	KXJ27382.1
AIPGENE19008	KXJ27370.1
AIPGENE19045	KXJ27364.1
AIPGENE19062	KXJ27324.1
AIPGENE18912	KXJ27365.1
AIPGENE19021	KXJ27315.1
AIPGENE18948	KXJ27267.1
AIPGENE18939	KXJ27316.1
AIPGENE18973	KXJ27330.1
AIPGENE19051	KXJ27361.1
AIPGENE18915	KXJ27280.1
AIPGENE18986	KXJ27297.1
AIPGENE18950	KXJ27356.1
AIPGENE19041	KXJ27302.1
AIPGENE18920	KXJ27376.1
AIPGENE18930	KXJ27303.1
AIPGENE19014	KXJ27386.1
AIPGENE19013	KXJ27405.1
AIPGENE18932	KXJ27283.1
AIPGENE19048	KXJ27310.1
AIPGENE18910	KXJ27265.1
AIPGENE19016	KXJ27306.1
AIPGENE18907	KXJ27375.1
AIPGENE18926	KXJ27362.1
AIPGENE19040	KXJ27290.1
AIPGENE18953	KXJ27317.1
AIPGENE18992	KXJ27300.1
AIPGENE19026	KXJ27296.1
AIPGENE18961	KXJ27298.1
AIPGENE19035	KXJ27288.1
AIPGENE19004	KXJ27291.1
AIPGENE19081	KXJ27262.1
AIPGENE18983	KXJ27344.1
AIPGENE19046	KXJ27272.1
AIPGENE18963	KXJ27260.1
